"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1865",NA,"Josh Harrellson (Dynamic)","C",66,61,57,32,59,58,75,NA,NA,NA
"1866",NA,"Chris Singleton (Dynamic)","PF",66,59,60,34,76,70,47,NA,NA,NA
"1867",NA,"Tony Mitchell (Dynamic)","SF",66,59,66,39,68,60,65,NA,NA,NA
"1868",NA,"Hasheem Thabeet (Dynamic)","C",66,38,57,36,49,66,71,NA,NA,NA
"1869",NA,"Travis Wear (Dynamic)","PF",66,67,61,43,65,59,58,NA,NA,NA
"1870",NA,"Malcolm Thomas","PF",66,54,59,38,69,64,65,1000,800,NA
"1871",NA,"Josh Harrellson","C",66,61,57,32,59,58,75,1200,1000,NA
"1872",NA,"Chris Singleton","PF",66,59,60,34,76,70,47,1000,850,NA
"1873",NA,"Jarvis Varnado","PF",66,44,55,40,68,64,70,900,750,NA
"1874",NA,"Reggie Williams","SF",66,70,57,49,68,42,47,1200,1000,NA
"1875",NA,"Hasheem Thabeet","C",66,38,57,36,49,66,71,2100,2000,NA
"1876",NA,"Henry Walker","SF",66,71,56,48,77,53,48,1000,800,NA
"1877",NA,"Francisco Garcia","SF",66,69,53,45,66,67,30,1200,1000,NA
"1878",NA,"Dahntay Jones","SF",66,64,55,46,72,58,38,1100,900,NA
"1879",NA,"Arinze Onuaku","PF",66,48,57,41,65,57,76,1000,850,NA
"1880",NA,"Jerrelle Benimon","PF",66,50,66,44,71,52,61,1100,900,NA
"1881",NA,"'85 Charles Davis","SF",66,63,59,48,65,58,62,NA,NA,NA
"1882",NA,"Drew Gordon","PF",66,44,66,60,69,61,61,1000,850,NA
"1883",NA,"Zoran Dragic","SG",66,64,55,59,70,57,46,1000,850,NA
"1884",NA,"Travis Wear","PF",66,67,61,43,65,59,58,900,700,NA
"1885",NA,"Chris Johnson","SG",66,69,52,42,77,60,45,1000,800,NA
"1886",NA,"Ian Clark","SG",66,66,52,58,70,52,38,1000,800,NA
"1887",NA,"Miroslav Raduljica","C",66,48,63,43,60,54,61,1000,800,NA
"1888",NA,"Carrick Felix","SG",66,57,57,57,72,61,49,900,750,NA
"1889",NA,"Lester Hudson","PG",66,68,54,66,69,54,48,1200,1000,NA
"1890",NA,"'98 Bill Wennington","C",66,61,58,43,52,62,59,NA,NA,NA
"1891",NA,"Zoran Dragic (Dynamic)","SG",66,64,55,59,70,57,46,NA,NA,NA
"1892",NA,"Henry Walker (Dynamic)","SF",66,71,56,48,77,53,48,NA,NA,NA
"1893",NA,"Reggie Williams (Dynamic)","SF",66,70,57,49,68,42,47,NA,NA,NA
"1894",NA,"Jared Cunningham (Dynamic)","PG",66,64,59,60,77,52,34,NA,8000,6800
"1895",NA,"Lamar Patterson (Dynamic)","SG",66,66,56,64,74,59,51,NA,10000,NA
"1896",NA,"Kostas Papanikolaou (Dynamic)","SF",66,65,57,54,72,58,51,NA,NA,NA
"1897",NA,"Tyus Jones (Dynamic)","PG",66,61,51,77,70,54,41,NA,NA,8100
"1898",NA,"Josh Richardson","SG",66,69,52,56,69,52,39,1500,900,2000
"1899",NA,"Elliot Williams","SG",66,62,55,60,75,47,44,900,900,3000
"1900",NA,"Larry Nance Jr.","PF",66,60,64,46,69,61,64,1100,900,1300
"1901",NA,"Ryan Kelly","SF",66,68,61,53,62,58,51,1400,1200,2000
"1902",NA,"Quincy Miller","SF",66,62,58,46,65,63,49,900,750,1200
"1903",NA,"Joel Anthony","C",66,41,58,39,67,64,66,1200,1500,1400
"1904",NA,"Branden Dawson","PF",66,43,64,45,74,59,72,800,800,1200
"1905",NA,"Cameron Bairstow","C",66,56,61,38,69,59,68,1500,1100,6000
"1906",NA,"Erick Green (Dynamic)","PG",66,73,49,68,67,41,36,NA,4500,8600
"1907",NA,"Joel Anthony (Dynamic)","C",66,43,58,40,67,64,68,NA,6000,14000
"1908",NA,"Anthony Brown (Dynamic)","SG",66,65,58,39,75,55,46,NA,4500,9000
"1909",NA,"Elijah Millsap (Dynamic)","SG",66,50,58,47,74,65,49,NA,2700,5500
"1910",NA,"Tibor Pleiss (Dynamic)","C",66,51,60,39,60,60,64,NA,7000,9000
"1911",NA,"Sasha Vujacic (Dynamic)","SG",66,70,45,64,67,58,48,NA,4100,7500
"1912",NA,"James Young (Dynamic)","SG",66,63,62,53,71,50,45,NA,1500,8000
"1913",NA,"Elliot Williams (Dynamic)","SG",66,62,55,60,75,47,44,NA,NA,14000
"1914",NA,"Walter Tavares (Dynamic)","C",66,37,52,30,50,63,75,NA,4000,12000
"1915",NA,"Steve Novak","PF",66,82,54,55,62,48,43,1200,1000,3500
"1916",NA,"Johnny O'Bryant (Dynamic)","PF",66,63,63,34,67,53,66,NA,6500,8600
"1917",NA,"Josh Huestis","SF",65,52,53,40,74,71,36,1100,950,4500
"1918",NA,"R.J. Hunter (Dynamic)","SG",65,72,52,54,69,49,39,NA,2500,12000
"1919",NA,"Grant Jerrett (Dynamic)","PF",65,56,58,49,67,61,57,NA,NA,9500
"1920",NA,"Cartier Martin (Dynamic)","SF",65,67,55,52,67,55,42,NA,NA,7000
"1921",NA,"Bruno Caboclo (Dynamic)","SF",65,66,55,52,72,44,45,NA,4000,8200
"1922",NA,"Rakeem Christmas (Dynamic)","PF",65,43,58,39,60,56,71,NA,4000,12000
"1923",NA,"Shayne Whittington (Dynamic)","C",65,60,59,38,64,59,68,NA,3600,9000
"1924",NA,"Earl Clark (Dynamic)","PF",65,60,61,37,65,64,61,NA,NA,12000
"1925",NA,"Cartier Martin","SF",65,67,55,52,67,55,42,1000,900,4000
"1926",NA,"Chris Babb","SG",65,65,48,56,75,46,42,1600,1300,1600
"1927",NA,"Brandon Rush","SF",65,56,55,52,71,62,51,1900,1400,1600
"1928",NA,"Earl Clark","PF",65,60,61,37,65,64,61,1200,1000,2250
"1929",NA,"Bruno Caboclo","SF",65,66,55,52,72,48,45,1200,1000,1500
"1930",NA,"Rakeem Christmas","PF",65,43,58,39,60,56,71,1300,1100,9400
"1931",NA,"Erick Green","PG",65,73,49,66,67,45,36,1100,1000,1300
"1932",NA,"Gary Harris","SG",65,63,55,55,71,56,41,900,900,3000
"1933",NA,"Grant Jerrett","PF",65,56,58,49,67,61,57,1400,1200,1800
"1934",NA,"Devyn Marble","SF",65,60,60,55,67,49,48,900,900,NA
"1935",NA,"Walter Tavares","C",65,38,52,28,50,65,71,1200,900,3000
"1936",NA,"Steve Novak (Dynamic)","PF",65,83,54,55,62,46,41,NA,4000,8600
"1937",NA,"Josh Huestis (Dynamic)","SF",65,52,53,40,74,71,36,NA,3500,13000
"1938",NA,"Luis Montero (Dynamic)","SG",65,62,53,61,69,43,46,NA,4300,NA
"1939",NA,"Eric Moreland (Dynamic)","PF",65,45,61,34,69,49,74,NA,2600,NA
"1940",NA,"Aaron Harrison (Dynamic)","SG",65,63,48,62,73,45,46,NA,NA,NA
"1941",NA,"Cristiano Felicio (Dynamic)","PF",65,40,63,38,77,57,61,NA,NA,NA
"1942",NA,"'91 Mychal Thompson","C",65,54,58,37,49,63,68,NA,NA,NA
"1943",NA,"'71 Dick Cunningham","C",65,40,52,40,51,57,79,NA,NA,NA
"1944",NA,"'85 Clemon Johnson","C",65,47,55,40,54,58,74,NA,NA,NA
"1945",NA,"Tony Mitchell","SF",65,59,64,47,68,55,68,900,750,NA
"1946",NA,"Diante Garrett","PG",65,62,47,65,71,61,48,1000,850,NA
"1947",NA,"Greg Smith","C",65,41,64,33,59,59,68,1100,900,NA
"1948",NA,"Malcolm Lee","SG",65,54,55,55,77,52,40,1000,800,NA
"1949",NA,"Jerel McNeal","PG",65,62,50,51,77,66,35,NA,800,NA
"1950",NA,"Eric Moreland","PF",65,47,61,34,69,49,72,1000,850,NA
"1951",NA,"Ricky Ledo","SG",65,64,52,61,68,44,46,1200,1000,NA
"1952",NA,"Robbie Hummel","PF",65,73,58,44,65,54,58,1000,800,NA
"1953",NA,"Dexter Pittman","C",65,36,62,31,47,55,75,1200,1000,NA
"1954",NA,"A.J. Price","PG",65,69,48,73,62,43,38,1100,900,NA
"1955",NA,"Shavlik Randolph","PF",65,43,61,28,61,57,65,1200,1000,NA
"1956",NA,"Sebastian Telfair","PG",65,66,46,73,72,48,35,1200,1000,NA
"1957",NA,"Josh Powell","PF",65,54,61,40,66,51,67,1000,800,NA
"1958",NA,"Ricky Ledo (Dynamic)","SG",65,64,52,61,68,44,46,NA,NA,NA
"1959",NA,"Diante Garrett (Dynamic)","PG",65,62,47,65,71,61,48,NA,NA,NA
"1960",NA,"Malcolm Lee (Dynamic)","SG",65,54,55,55,77,52,40,NA,NA,NA
"1961",NA,"Dexter Pittman (Dynamic)","C",65,36,62,31,47,55,75,NA,NA,NA
"1962",NA,"A.J. Price (Dynamic)","PG",65,69,48,73,62,43,38,NA,NA,NA
"1963",NA,"Josh Powell (Dynamic)","PF",65,54,61,40,66,51,67,NA,NA,NA
"1964",NA,"Shavlik Randolph (Dynamic)","PF",65,43,61,28,61,57,65,NA,NA,NA
"1965",NA,"Sebastian Telfair (Dynamic)","PG",65,66,46,73,72,48,35,NA,NA,NA
"1966",NA,"Ognjen Kuzmic (Dynamic)","PF",65,45,57,36,59,55,70,NA,NA,NA
"1967",NA,"Jorge Gutierrez (Dynamic)","PG",65,64,47,71,74,44,43,NA,NA,NA
"1968",NA,"Jerel McNeal (Dynamic)","PG",65,62,50,51,77,66,35,NA,NA,NA
"1969",NA,"Greg Smith (Dynamic)","C",65,41,65,33,59,59,68,NA,NA,NA
"1970",NA,"Chris Babb (Dynamic)","SG",65,65,48,56,75,46,42,NA,NA,7200
"1971",NA,"'72 Luther Rackley","C",65,41,52,36,52,55,83,NA,NA,NA
"1972",NA,"'95 Herb Williams","C",65,45,55,36,48,67,61,NA,NA,NA
"1973",NA,"'96 Jud Buechler","SF",65,76,48,58,66,54,51,NA,NA,NA
"1974",NA,"'91 Cliff Levingston","PF",65,57,56,48,70,62,65,NA,NA,NA
"1975",NA,"'71 Len Chappell","PF",65,52,58,37,49,54,75,NA,NA,NA
"1976",NA,"'86 Scott Hastings","PF",65,64,58,39,51,58,61,NA,NA,NA
"1977",NA,"'91 Tom Tolbert","PF",65,68,59,46,63,59,64,NA,NA,NA
"1978",NA,"'91 Paul Mokeski","C",65,67,54,44,46,56,73,NA,NA,NA
"1979",NA,"'89 Dave Corzine","C",65,63,56,45,51,60,67,NA,NA,NA
"1980",NA,"'67 Frank Brickowski","PF",65,53,61,44,60,53,71,NA,NA,NA
"1981",NA,"'05 Brian Scalabrine","PF",65,78,55,56,62,48,59,NA,2000,NA
"1982",NA,"Vitor Faverani (Dynamic)","C",65,48,62,43,62,55,61,NA,NA,NA
"1983",NA,"'96 Frank Brickowski","PF",65,72,59,43,56,61,56,NA,NA,NA
"1984",NA,"'89 Charles Davis","PF",64,65,56,46,63,62,63,NA,NA,NA
"1985",NA,"Ronald Roberts (Dynamic)","PF",64,38,60,39,70,60,65,NA,NA,4900
"1986",NA,"'96 James Edwards","C",64,50,61,33,46,60,58,NA,1100,2000
"1987",NA,"'90 Paul Mokeski","C",64,59,50,37,49,59,68,NA,1000,NA
"1988",NA,"Alex Kirk (Dynamic)","C",64,50,62,42,67,54,63,NA,NA,NA
"1989",NA,"Gal Mekel (Dynamic)","PG",64,58,49,76,67,50,26,NA,NA,NA
"1990",NA,"Viacheslav Kravtsov (Dynamic)","C",64,46,62,39,62,53,68,NA,NA,NA
"1991",NA,"Doron Lamb (Dynamic)","SG",64,68,53,53,69,49,38,NA,NA,NA
"1992",NA,"Solomon Jones (Dynamic)","C",64,47,65,43,63,56,60,NA,NA,NA
"1993",NA,"Jannero Pargo (Dynamic)","PG",64,72,47,60,69,51,29,NA,NA,NA
"1994",NA,"Justin Harper (Dynamic)","PF",64,68,59,34,63,49,72,NA,NA,NA
"1995",NA,"Jared Cunningham","PG",64,55,55,60,75,52,27,900,800,NA
"1996",NA,"Solomon Jones","C",64,47,65,43,63,56,60,1000,800,NA
"1997",NA,"Shannon Brown","SG",64,56,57,49,80,54,27,1000,800,NA
"1998",NA,"Jannero Pargo","PG",64,72,47,60,69,51,29,1000,800,NA
"1999",NA,"Alex Kirk","C",64,50,62,42,67,54,63,1200,950,NA
"2000",NA,"Jorge Gutierrez","PG",64,62,47,71,74,44,43,1100,900,NA
"2001",NA,"Gal Mekel","PG",64,58,49,76,67,50,26,1000,850,NA
"2002",NA,"Viacheslav Kravtsov","C",64,32,60,31,55,60,71,1000,850,NA
"2003",NA,"Ognjen Kuzmic","C",64,45,57,36,59,55,70,1200,1000,NA
"2004",NA,"Doron Lamb","SG",64,68,53,53,69,49,38,1000,800,NA
"2005",NA,"'01 Raja Bell","SG",64,70,54,43,76,53,35,NA,2000,NA
"2006",NA,"'98 Dickey Simpkins","PF",64,49,59,46,59,63,60,NA,NA,NA
"2007",NA,"'89 Will Perdue","C",64,39,52,38,52,58,73,NA,NA,NA
"2008",NA,"Jarell Eddie (Dynamic)","SF",64,69,53,52,70,48,42,NA,4500,NA
"2009",NA,"James Michael Mcadoo (Dynamic)","PF",64,41,60,44,72,54,65,NA,5000,5200
"2010",NA,"Ronald Roberts","PF",64,38,60,39,70,60,65,1000,800,1400
"2011",NA,"Johnny O'Bryant","PF",64,50,63,35,67,52,63,900,1100,4500
"2012",NA,"Devyn Marble (Dynamic)","SF",64,61,60,52,67,49,48,NA,5000,NA
"2013",NA,"Duje Dukan (Dynamic)","PF",63,65,60,47,65,57,50,NA,5000,NA
"2014",NA,"Larry Drew II","PG",63,60,46,75,68,49,28,1000,800,NA
"2015",NA,"David Wear","PF",63,59,61,50,66,50,54,1000,800,NA
"2016",NA,"Jarell Eddie","SF",63,67,51,56,70,45,32,1000,800,NA
"2017",NA,"Kalin Lucas","PG",63,62,46,67,71,47,26,1000,800,NA
"2018",NA,"Othyus Jeffers","SG",63,51,51,48,80,63,63,1000,800,NA
"2019",NA,"Glen Rice Jr.","SG",63,59,56,63,71,49,32,900,700,NA
"2020",NA,"Victor Claver","SF",63,59,58,49,63,57,52,1200,1000,NA
"2021",NA,"Marquis Teague","PG",63,59,45,65,77,51,32,900,800,NA
"2022",NA,"Julyan Stone","PG",63,62,49,67,73,58,59,900,900,NA
"2023",NA,"Greg Stiemsma","C",63,51,57,45,57,52,73,1000,1000,NA
"2024",NA,"Daniel Orton","C",63,31,62,28,49,59,71,900,750,NA
"2025",NA,"Damion James","SF",63,57,57,39,69,58,60,1000,800,NA
"2026",NA,"Greg Stiemsma (Dynamic)","C",63,51,57,45,57,52,73,NA,NA,NA
"2027",NA,"Larry Drew II (Dynamic)","PG",63,60,46,75,68,49,28,NA,NA,NA
"2028",NA,"David Wear (Dynamic)","PF",63,59,61,50,66,50,54,NA,NA,NA
"2029",NA,"Kalin Lucas (Dynamic)","PG",63,62,46,67,71,47,26,NA,NA,NA
"2030",NA,"Othyus Jeffers (Dynamic)","SG",63,51,51,48,80,63,63,NA,NA,NA
"2031",NA,"Glen Rice Jr. (Dynamic)","SG",63,59,56,63,71,49,32,NA,NA,NA
"2032",NA,"Victor Claver (Dynamic)","SF",63,59,58,49,63,57,52,NA,NA,NA
"2033",NA,"Marquis Teague (Dynamic)","PG",63,59,45,65,77,51,32,NA,NA,NA
"2034",NA,"Julyan Stone (Dynamic)","PG",63,62,49,67,73,58,59,NA,NA,NA
"2035",NA,"Daniel Orton (Dynamic)","C",63,31,62,28,49,59,71,NA,NA,NA
"2036",NA,"Damion James (Dynamic)","SF",63,57,57,39,69,58,60,NA,NA,NA
"2037",NA,"'93 Kevin Lynch","SG",63,66,52,53,65,56,42,NA,NA,NA
"2038",NA,"'94 Matt Bullard","PF",63,76,53,53,55,55,47,NA,NA,NA
"2039",NA,"'98 Jud Buechler","SF",63,68,49,59,66,54,49,NA,NA,NA
"2040",NA,"Dionte Christmas (Dynamic)","SG",62,63,54,45,71,47,37,NA,NA,NA
"2041",NA,"Casper Ware (Dynamic)","PG",62,60,48,69,74,45,31,NA,NA,NA
"2042",NA,"Darius Morris (Dynamic)","PG",62,57,50,71,72,46,37,NA,NA,NA
"2043",NA,"Dwight Buycks (Dynamic)","PG",62,60,48,57,77,47,39,NA,NA,NA
"2044",NA,"Toure Murry (Dynamic)","PG",62,57,48,68,73,53,31,NA,NA,NA
"2045",NA,"Peyton Siva (Dynamic)","PG",62,58,46,61,80,49,25,NA,NA,NA
"2046",NA,"Kyrylo Fesenko (Dynamic)","C",62,34,59,28,47,46,77,NA,NA,NA
"2047",NA,"Sean Kilpatrick","SG",62,67,55,44,73,43,35,1200,1000,NA
"2048",NA,"Casper Ware","PG",62,60,48,69,74,45,31,1000,800,NA
"2049",NA,"Dionte Christmas","SG",62,63,54,45,71,47,37,1200,1000,NA
"2050",NA,"Dwight Buycks","PG",62,60,48,57,77,47,39,1000,800,NA
"2051",NA,"Toure Murry","PG",62,57,48,68,73,53,31,1200,1000,NA
"2052",NA,"Peyton Siva","PG",62,58,46,61,80,49,25,900,900,NA
"2053",NA,"Darius Morris","PG",62,57,50,71,72,46,37,1000,900,NA
"2054",NA,"Kyrylo Fesenko","C",62,34,59,28,47,46,77,1100,900,NA
"2055",NA,"Didnte Christmas (Dynamic)","SG",62,63,54,45,71,47,37,NA,NA,NA
"2056",NA,"Vander Blue","SG",61,61,49,46,71,51,35,900,700,NA
"2057",NA,"Erik Murphy","PF",61,60,53,40,59,53,59,1100,850,NA
"2058",NA,"Justin Harper","PF",61,57,58,33,61,46,72,1000,800,NA
"2059",NA,"Mike James","PG",61,64,47,63,67,53,35,1200,1000,NA
"2060",NA,"Darington Hobson","SF",61,58,57,49,66,45,51,1000,800,NA
"2061",NA,"Quincy Miller (Dynamic)","SF",61,66,51,45,62,49,45,NA,NA,8000
"2062",NA,"Vander Blue (Dynamic)","SG",61,61,49,46,71,51,35,NA,NA,NA
"2063",NA,"Erik Murphy (Dynamic)","PF",61,60,53,40,59,53,59,NA,NA,NA
"2064",NA,"Darington Hobson (Dynamic)","SF",61,58,57,49,66,45,51,NA,NA,NA
"2065",NA,"Mike James (Dynamic)","PG",61,64,47,63,67,53,35,NA,NA,NA
"2066",NA,"'06 Shandon Anderson","SG",60,62,60,41,68,59,56,NA,NA,NA
"2067",NA,"Shane Edwards","SF",60,49,56,51,78,52,41,1200,1000,NA
"2068",NA,"Patrick Christopher","SG",60,64,58,43,73,47,47,900,700,NA
"2069",NA,"Kim English","SG",60,62,56,50,67,42,39,900,900,NA
"2070",NA,"Shane Edwards (Dynamic)","SF",60,49,56,51,78,52,41,NA,NA,NA
"2071",NA,"Patrick Christopher (Dynamic)","SG",60,64,58,43,73,47,47,NA,NA,NA
"2072",NA,"Kim English (Dynamic)","SG",60,62,56,50,67,42,39,NA,NA,NA
"2073",NA,"Andre Dawkins (Dynamic)","SG",59,65,47,47,69,46,30,NA,NA,NA
"2074",NA,"Earl Barron (Dynamic)","C",59,45,56,32,53,47,68,NA,NA,NA
"2075",NA,"Andre Dawkins","SG",59,65,47,47,69,46,30,1200,1000,NA
"2076",NA,"Earl Barron","C",59,45,56,32,53,47,68,900,600,NA
"2077",NA,"Jason Kapono","SG",58,73,49,56,52,35,33,1000,800,NA
"2078",NA,"Jason Kapono (Dynamic)","SG",58,73,49,56,52,35,33,NA,NA,NA
"2079",NA,"James Nunnally (Dynamic)","SF",57,51,48,50,66,50,50,NA,NA,NA
"2080",NA,"James Nunnally","SF",57,51,48,50,66,50,50,1000,800,NA
"2081",NA,"'12 LeBron James","SF",40,25,25,25,25,25,25,NA,NA,NA
